Product_SKU,Product_Weight,Product_Fat,Product_Shelf_Space,Product_Class,Product_MRP,Store_Id,Store_Founded_Year,Store_Size,Store_Location_Type,Store_Type,Product_Store_Sales
53740a4c763266a9e5a97a8fd860f42d,13.65,Low,0,Automotive,229.4668,LOCATION049,2004,Medium Size,Level 1,Deparment Store,4837.7028
f8be5afff7fa2b20c8de42f9fe488457,20.2,Regular,0.060045008,Business Products,128.3678,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1398.8458
42a276d060cdea1077ef01782e4bd08c,12.5,Low,0.10402738,Accesories,172.2448,LOCATION017,2012,,Level 2,Deparment Store,1874.8928
3bb85c2ce8de969c91bfdc6315a5881f,5.48,Low,0.015169739,Apparel,82.225,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2247.075
7a45a63ec569279dad8a80558936db89,12.1,Regular,0.061299601,Home and Garden,56.2614,LOCATION045,2007,,Level 2,Deparment Store,552.614
c0912280b5521751253159d03936ba1d,16.7,Low,0.070588621,Business Products,107.9912,LOCATION017,2012,,Level 2,Deparment Store,1419.4856
3af9bf2176f95c19e7caf211bfe947ae,7.365,LF,0.042626422,Business Products,227.072,LOCATION049,2004,Medium Size,Level 1,Deparment Store,4074.696
77ed03f02f0134af3b12e8da61010635,9.195,Low,0.108501676,Antiques,183.6634,LOCATION017,2012,,Level 2,Deparment Store,2362.9242
571f17900e9733afab047b98375f46f1,5.32,Low,0.093408695,Collectibles,101.2674,LOCATION017,2012,,Level 2,Deparment Store,2241.0828
e427cf35dedaeba49c316f9646ffa99c,12.6,Regular,0.021969896,Business Products,248.6092,LOCATION046,2002,Small Size,Level 1,Deparment Store,3237.1196
e07691550c6b448c843b8454784f33c9,NA,Low,0.054443762,Antiques,184.6582,LOCATION019,1990,Small Size,Level 1,Groceries Store,185.7582
6d40f06425e43f559be4df9009bd9cf2,8.6,Regular,0.040172077,Beauty,188.553,LOCATION013,1992,Large Size,Level 3,Deparment Store,3795.06
75408d8767712f3cba403e49d5431536,19.85,LF,0.175995526,Business Products,224.0772,LOCATION046,2002,Small Size,Level 1,Deparment Store,1556.6404
4d16310aa540a5520fe6469f7cd8e53f,9.3,Low,0.042530668,Cameras,125.5388,LOCATION017,2012,,Level 2,Deparment Store,2848.2924
f804c9b26f218027198ba3a8594cb4f6,NA,Regular,0.274592283,Baby Products,167.8474,LOCATION019,1990,Small Size,Level 1,Groceries Store,336.8948
70f3a5bcc82cdbcc4204c4325557a0d5,7.76,Low,0.059594017,Antiques,99.67,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1897.53
12d134bcffb4b49c17d6103541adae01,10.895,Low,0.136784873,Books,265.2568,LOCATION035,2009,Small Size,Level 2,Deparment Store,4218.5088
898dd1720754cfade0eef26cde8c51f1,10.8,Low,0,Home and Garden,238.1564,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,5243.8408
80b0ee1eb86e709b44594bdfefb31a70,NA,Regular,0.019912606,Apparel,91.0488,LOCATION019,1990,Small Size,Level 1,Groceries Store,271.6464
9b7d745c303aaac742a4f91ec754fe16,9.195,Regular,0.04719387,Apparel,52.8666,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1384.1982
078d4caa6eb8b397bd47d2e6c43bd233,19.6,Low,0.039638705,Antiques,166.0526,LOCATION049,2004,Medium Size,Level 1,Deparment Store,3124.5994
abc3e4840b75d75f877ae7c1a4a3a7ff,18.85,Low,0.091051579,Cameras,127.4336,LOCATION045,2007,,Level 2,Deparment Store,894.8352
957e7f047987a8fcc0ace445b18b8fc5,14.7,Low,0.02090277,Cameras,144.5128,LOCATION013,1992,Large Size,Level 3,Deparment Store,3307.6944
fa8aeaa14c61bef9045d364b948ab0fc,15,Low,0.153861181,Jewelry,108.5938,LOCATION013,1992,Large Size,Level 3,Deparment Store,1393.5194
42df9c6707f52a0c01a90cd2f19dd732,21.1,Regular,0.161504957,Business Products,65.0168,LOCATION046,2002,Small Size,Level 1,Deparment Store,639.168
361709597c2063be437b4ffe3ef3c32d,17,Low,0.119871307,Apparel,248.3434,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,6208.585
983563f960d6f6ef79f7946016a6313d,8.6,Low,0.069416467,Accesories,92.5146,LOCATION046,2002,Small Size,Level 1,Deparment Store,2006.7212
8ed55d1c1a2358f7537ee790228469ee,6.76,Regular,0.02914662,Business Products,79.296,LOCATION017,2012,,Level 2,Deparment Store,1118.544
385aa53d249fcf4431479524f2c751bd,8.77,Regular,0.046771477,Business Products,173.9422,LOCATION046,2002,Small Size,Level 1,Deparment Store,3103.9596
a0a719030ba57600a91a3b3ceb9da318,NA,Low,0.092564193,Accesories,53.4956,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2129.2284
28039660cfe1f585005da2c6291483b8,11.65,Low,0.03242518,Cameras,38.8164,LOCATION010,2003,,Level 3,Groceries Store,77.2328
591a98543a54d0abf6fedf977a358e38,NA,Low,0.052300844,Apparel,88.283,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2157.192
abe041d94670ca1e341757b0c34aa433,14.3,Low,0.026362624,Apparel,78.3302,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1267.6832
3379af1ecb0d2d407cee49ffc0a626ad,NA,Low,0,Antiques,45.7428,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,615.1992
f7fad438a7f2685284af9f662eb2bf35,19.25,Regular,0,Apparel,82.5908,LOCATION045,2007,,Level 2,Deparment Store,922.7988
f7a5f4231a3c4f2f1ca44533ec1f43c8,5.035,Regular,0.080072603,Automotive,228.2036,LOCATION045,2007,,Level 2,Deparment Store,2504.7396
5df945ecfb3043e02aaff66af90790f9,15.85,Regular,0.007146415,Antiques,41.048,LOCATION046,2002,Small Size,Level 1,Deparment Store,798.96
a21afbbb1c24203f7d12205af29d299e,12.5,Low,0.020729902,Automotive,197.2742,LOCATION049,2004,Medium Size,Level 1,Deparment Store,3782.4098
21b75e1f7a6b2e870bdd97e96a9cfce7,18.35,Regular,0.15783357,Business Products,87.5882,LOCATION010,2003,,Level 3,Groceries Store,171.7764
39dc2869a48f1e952574abaf6bf479f3,NA,Regular,0.010928678,Antiques,167.0842,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,6465.5838
a4bbe156f76941d44b150f13a8a7395b,20.5,Low,0.036110222,Business Products,120.1756,LOCATION013,1992,Large Size,Level 3,Deparment Store,2059.9852
47c9df90aa65ea58dae66dad1309d245,13.85,Low,0.030842963,Home and Garden,143.1154,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2552.6772
a5857910a6ab9aecca79bfa672c3645b,4.59,Low,0,Home and Garden,111.186,LOCATION045,2007,,Level 2,Deparment Store,1245.046
66b16f26371bba112e6a8c6efe4a62f0,10,Low,0.089078338,Collectibles,147.1102,LOCATION013,1992,Large Size,Level 3,Deparment Store,2916.204
1c9c1bebc5a2af637edf64fc3c8c4153,12.35,Low,0.100164204,Business Products,113.6518,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1593.9252
24aa95845c7ff3c63420a8c810ca7c48,NA,Regular,0.045763623,Books,43.8744,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1222.4088
06a0938446bf6a3cf074192f75944da2,20,Regular,0.10399676,Beauty,107.4622,LOCATION013,1992,Large Size,Level 3,Deparment Store,1587.933
6a1bfda4099c2e1d4b0f23b804fb8618,13.8,Regular,0.057104066,Antiques,232.6984,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1390.1904
d25684d20a0dd97418083befe5818c44,9.5,Low,0.041971264,Home and Garden,33.39,LOCATION045,2007,,Level 2,Deparment Store,732.38
8e29c10ce2f7f4bc2d428ca3edb123ac,5.425,Regular,0.114472403,Electronics,88.3514,LOCATION046,2002,Small Size,Level 1,Deparment Store,2833.6448
cc626825ea284953acb01a2e7fe7a817,16.75,Low,0.045117476,Antiques,187.9556,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2440.8228
bdaed5ef87ee06ef0d55052c3912a6ac,19.2,Regular,0,Jewelry,223.8062,LOCATION045,2007,,Level 2,Deparment Store,5642.655
ba6628037c1f617fabc861851d9b9fb1,10.5,Low,0.02727641,Accesories,171.3106,LOCATION046,2002,Small Size,Level 1,Deparment Store,3593.3226
68da1c62ff0c0c6973877412662f0a59,12.85,Regular,0.152747503,Business Products,252.0382,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,4037.4112
efaeddd62683056d1e6be52909720148,NA,Low,0.060706749,Accesories,127.502,LOCATION019,1990,Small Size,Level 1,Groceries Store,379.506
84f55462931b47e89c67cccb0eeb4e75,NA,Regular,0.076851759,Automotive,111.857,LOCATION019,1990,Small Size,Level 1,Groceries Store,109.857
589b12b30eb364c98367047be6eaae06,14.5,Regular,0.063810405,Automotive,263.2594,LOCATION013,1992,Large Size,Level 3,Deparment Store,2878.2534
d994dc157ffba817e0d403447b01c415,7.42,Low,0.020387989,Antiques,247.1092,LOCATION035,2009,Small Size,Level 2,Deparment Store,4233.1564
b9fdb8dae69df26131556456efbac620,17.25,Low,0.113518466,Accesories,253.5724,LOCATION046,2002,Small Size,Level 1,Deparment Store,5033.448
addf9920462cd0c924ff2f6f112a8a6c,18.75,Low,0.052917345,Antiques,190.6504,LOCATION045,2007,,Level 2,Deparment Store,1342.2528
326f89145795843365f2e52caae652d2,20.25,reg,0.018911474,Business Products,220.5772,LOCATION017,2012,,Level 2,Deparment Store,2446.1492
252663c4ab286e49eb7a86d1113ad647,12.65,Regular,0.075981306,Apparel,192.3846,LOCATION013,1992,Large Size,Level 3,Deparment Store,1910.846
89621c4e06803579d3e835ad960e37dd,6.655,Low,0,Business Products,212.4586,LOCATION017,2012,,Level 2,Deparment Store,2743.7618
07c0f2e538013df8c4f1e4612c434b38,10.3,Low,0.070040195,Books,263.0226,LOCATION046,2002,Small Size,Level 1,Deparment Store,4229.1616
3aa3295f8b1aa072d45b1cfbf0b89a3e,14.6,Low,0.059827007,Gourmet Food,239.2538,LOCATION017,2012,,Level 2,Deparment Store,3605.307
1d1d89ded9fb55ed00a5f63be2f2699e,9.195,Regular,0.051827123,Electronics,77.4644,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1414.1592
3e0db236af8d0cbd89adc81b582d7f36,13.65,Low,0.03595391,Antiques,185.2924,LOCATION035,2009,Small Size,Level 2,Deparment Store,3146.5708
5ace8bf59738eaa3b1844aae4e561adb,20.75,Low,0.007546808,Antiques,104.1622,LOCATION013,1992,Large Size,Level 3,Deparment Store,1693.7952
92ccae28cb82ac7d34690f5e95bffaba,15.1,Regular,0.105831117,Business Products,41.6796,LOCATION049,2004,Medium Size,Level 1,Deparment Store,784.3124
5f68eae4f072ab6719175e48f26b24e2,NA,Low,0.018275994,Beauty,115.2808,LOCATION019,1990,Small Size,Level 1,Groceries Store,117.1808
a0d6b15cf287d5a6be65f880b3f40aab,10.1,Low,0.027064381,Art,76.367,LOCATION046,2002,Small Size,Level 1,Deparment Store,765.67
2d2e280b591ecbb7aaff21a854c5a85e,NA,Regular,0,Beauty,100.3674,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1833.6132
264d4e0e264942b0799d1f62b4292b95,16.75,Low,0.06063976,Books,173.0106,LOCATION049,2004,Medium Size,Level 1,Deparment Store,3593.3226
386b80676c5876474dea254e390424df,9.13,Low,0.051847425,Accesories,152.8024,LOCATION046,2002,Small Size,Level 1,Deparment Store,1214.4192
f31ab4cd28e30751389968bd3755df57,8.235,Low,0.014518575,Collectibles,182.195,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2380.235
a3821f0199d683c41a398503a925a88d,16.85,Regular,0.159722816,Apparel,194.1478,LOCATION013,1992,Large Size,Level 3,Deparment Store,5812.434
72d500c136b4e1acea6a6477739e3748,17.35,Low,0.020555958,Gourmet Food,79.4618,LOCATION035,2009,Small Size,Level 2,Deparment Store,1772.3596
557a8326ea8679515c70a5524ae620c9,NA,Low,0.171383506,Beauty,50.5324,LOCATION019,1990,Small Size,Level 1,Groceries Store,207.7296
a3b43cea0552e1053599c009550527eb,14.5,Low,0.090286009,Collectibles,159.9604,LOCATION017,2012,,Level 2,Deparment Store,2218.4456
bf5110e5fbaf56158dd29d2e58418e04,14.5,Low,0.061986574,Books,153.0998,LOCATION046,2002,Small Size,Level 1,Deparment Store,4921.5936
73a77355454f71a0e32c184f56789ce4,9.395,Low,0.160235723,Home and Garden,227.872,LOCATION017,2012,,Level 2,Deparment Store,1584.604
ab6532b4a4bd1bed6ba273aeb27d9614,7.905,Low,0.010032624,Antiques,248.3408,LOCATION045,2007,,Level 2,Deparment Store,751.0224
05740c9804fddcf8718d140fdb879a1c,NA,Low,0.011835436,Gourmet Food,121.373,LOCATION019,1990,Small Size,Level 1,Groceries Store,246.346
557a8326ea8679515c70a5524ae620c9,8.5,Low,0.097884718,Beauty,52.5324,LOCATION046,2002,Small Size,Level 1,Deparment Store,1194.4452
afa73064df17c86f9377d0a83fe315a9,8.3,Regular,0.038204311,Books,87.7198,LOCATION035,2009,Small Size,Level 2,Deparment Store,1831.6158
9c67f55aafa9f36464f8202c9ead2890,7.975,Low,0.014631149,Electronics,84.525,LOCATION046,2002,Small Size,Level 1,Deparment Store,416.125
c74fe70e358ce50b07b4d796d438024b,13.5,Regular,0.160044589,Business Products,145.4102,LOCATION045,2007,,Level 2,Deparment Store,3499.4448
de367b201c8f0c70c6497ff47edc8aca,NA,Low,0.02930277,Accesories,256.1646,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,5926.2858
b653fba790ebba25d3b53e3b58b98d76,5.785,Regular,0.040351229,Antiques,181.366,LOCATION035,2009,Small Size,Level 2,Deparment Store,1977.426
dae485796f8e8283eb5097b739e690bd,16.75,Low,0.081485126,Business Products,258.0988,LOCATION045,2007,,Level 2,Deparment Store,8994.958
b3fcecb23fbc2a4f71b0cce3570ac0b4,NA,Regular,0.149288779,Apparel,158.4288,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2985.4472
fdad79b90ddc47b293fd363da64499dc,17.6,Regular,0,Jewelry,46.006,LOCATION046,2002,Small Size,Level 1,Deparment Store,326.242
6dcd6640ffdf9f972ec7df63703830c7,18.2,Regular,0.066567121,Business Products,250.2092,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2988.1104
9c71112246cac24c5cc9e30be77a7761,11.6,Low,0.068535039,Home and Garden,143.0154,LOCATION010,2003,,Level 3,Groceries Store,283.6308
3f0735d6146bc5cd529cae17eb925f01,6.865,Low,0.057062186,Antiques,212.0218,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2350.9398
4de8e84a91bdd8a33bbcd79977ec9cd0,7.275,Low,0.027991093,Antiques,145.976,LOCATION049,2004,Medium Size,Level 1,Deparment Store,3515.424
f83640e40666f5c9fcb0f70a05e4b2e8,18.2,Low,0.089901774,Business Products,197.511,LOCATION046,2002,Small Size,Level 1,Deparment Store,392.822
09efccc3ca5a9c28f14b25fb70b8055b,13.5,Low,0,Home and Garden,189.1872,LOCATION035,2009,Small Size,Level 2,Deparment Store,1890.872
7ac579678185c96d23e0b485a6ed834f,9,Low,0.038892859,Home and Garden,36.119,LOCATION013,1992,Large Size,Level 3,Deparment Store,1098.57
d33216a3481136563fceffdbe2940feb,19.1,Low,0.045270426,Books,38.8138,LOCATION013,1992,Large Size,Level 3,Deparment Store,731.0484
90ec72837b98dda56b7947902a8c1ce7,17.85,Regular,0.020942867,Art,260.2936,LOCATION035,2009,Small Size,Level 2,Deparment Store,4175.8976
67102579b65a9bf8a2a2acf1c8e14a7a,6.38,Low,0.015162573,Accesories,145.147,LOCATION046,2002,Small Size,Level 1,Deparment Store,3006.087
8adf5875ad56b2af1011f372435ab7c6,NA,Regular,0,Apparel,37.0506,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,986.7156
d511d0f3c9aa7f1a9b80c1a69f5c4002,15,Low,0.119461188,Collectibles,126.3362,LOCATION010,2003,,Level 3,Groceries Store,503.3448
03ca5fb8a7e7f844b8530006c1f5478e,15.1,Low,0.095158081,Electronics,159.2604,LOCATION046,2002,Small Size,Level 1,Deparment Store,2852.2872
7242ed0f8f1fe5143610ea4bdcaad2d0,16.2,Low,0.050545502,Accesories,191.6162,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1731.7458
0f46c88898495588de619e01af8c1f54,5.945,Low,0.093405156,Accesories,129.3652,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,4391.6168
30235ef0386e208588667c2da9b19720,11.8,Regular,0.179191782,Books,224.2772,LOCATION010,2003,,Level 3,Groceries Store,667.1316
a4a6e06a7a25e926558cba0c680c76ac,NA,Low,0.102157958,Books,145.0128,LOCATION019,1990,Small Size,Level 1,Groceries Store,143.8128
e79fb726ce2fcd0c5a39c37eabeafb92,12.3,Low,0.036997104,Antiques,115.9834,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2073.3012
f73ebc6f7975dd50d2ae28b8b2e65f03,12.3,Low,0.116261335,Home and Garden,107.0938,LOCATION010,2003,,Level 3,Groceries Store,214.3876
505dd11e9724b16f18730de2de6155b8,8.1,Low,0.12829573,Business Products,210.4902,LOCATION045,2007,,Level 2,Deparment Store,5309.755
ad27b3d26dbdbe360ce79d532759c1bb,15.85,Low,0.069100548,Automotive,216.6166,LOCATION046,2002,Small Size,Level 1,Deparment Store,4136.6154
832f49e37e1288509166242076b61d06,14.85,Regular,0.035257037,Business Products,161.2578,LOCATION046,2002,Small Size,Level 1,Deparment Store,4171.9028
62c19ccf9795443d48d3c4e8febeb68d,5.485,low fat,0.042743728,Collectibles,166.2842,LOCATION035,2009,Small Size,Level 2,Deparment Store,1989.4104
532d4e3f3aa06497d1bd88be6e4d4383,19,Low,0.129309277,Accesories,188.8872,LOCATION035,2009,Small Size,Level 2,Deparment Store,3592.6568
40bfa96a7280f216083491ab70a009fd,16.1,Regular,0,Business Products,98.441,LOCATION017,2012,,Level 2,Deparment Store,868.869
f6ef931aa05c1a2fcc92d769e51fc78f,6.135,Low,0,Home and Garden,114.286,LOCATION046,2002,Small Size,Level 1,Deparment Store,2376.906
f804c9b26f218027198ba3a8594cb4f6,11.6,Regular,0.156802171,Baby Products,168.0474,LOCATION035,2009,Small Size,Level 2,Deparment Store,4379.6324
095756f78ab340aaf9253a9a2f8153ad,16.2,Low,0.103634038,Beauty,101.399,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1031.99
231f90c9f2a4657b29cb20219f18843c,15.6,Low,0.045055587,Books,242.3854,LOCATION049,2004,Medium Size,Level 1,Deparment Store,2416.854
bf5110e5fbaf56158dd29d2e58418e04,14.5,Low,0.062239081,Books,154.2998,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1691.7978
89381513457db28a2965e06189ca3e51,15.25,Low,0.06153089,Accesories,132.2968,LOCATION017,2012,,Level 2,Deparment Store,1696.4584
443b2e5ae7306e3b9224227ae1d50561,10.1,Regular,0.053692878,Business Products,222.9088,LOCATION045,2007,,Level 2,Deparment Store,5145.3024
4b04abee834184409050e88b7e72ae91,NA,Regular,0.06627464,Antiques,54.1956,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3002.758
1f03ee72473dd6f4112ead12794b7519,8.3,Regular,0.030274175,Electronics,98.5384,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1872.2296
acc21d336da5781150dba85c9bb2ab63,7.315,Low,0.015332872,Antiques,154.034,LOCATION045,2007,,Level 2,Deparment Store,612.536
693641576f4a85d35ff3542670b30671,15.6,Regular,0.10589167,Antiques,172.6764,LOCATION017,2012,,Level 2,Deparment Store,2920.1988
0fa1bff21cb53a8b95f06d2db47a5879,NA,LF,0.016910914,Accesories,96.641,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1544.656
97c874a56fda4e3ddb4692179ca99f4a,16.2,reg,0.128621941,Apparel,175.537,LOCATION049,2004,Medium Size,Level 1,Deparment Store,3528.74
d48846c63d8b942937c493ddee371a85,NA,Low,0.014153743,Accesories,145.6418,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3825.6868
46bbbad592dd001c8772e6d1b224ec51,18.25,Regular,0.171523928,Books,155.863,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,2346.945
a1884186c15f007f8a50366986a7d527,NA,Low,0.009950343,Art,185.5608,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3307.6944
4a275601460085e70eeb97109426a4fe,NA,Low,0.037160705,Cameras,54.2298,LOCATION019,1990,Small Size,Level 1,Groceries Store,161.7894
cb7c4d8bda8f96166ce8d4d7f9c04ff2,12.1,Low,0.148986013,Business Products,106.528,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1171.808
ea2fba4cf1c44a696acd1b1953f65e7e,16.25,Low,0.078103689,Beauty,91.1804,LOCATION013,1992,Large Size,Level 3,Deparment Store,1929.4884
c1a660103bd99eab73f9d8d6a371be2c,7.785,Low,0.140121306,Books,102.5306,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1358.8978
4846b4960eb0ca25aca2c3e44dd4f0ff,10.1,Low,0.040446145,Beauty,118.115,LOCATION010,2003,,Level 3,Groceries Store,116.515
51f6ac80f216aa2f46d1d6b96f009ad2,12.35,Low,0.093824276,Antiques,119.9124,LOCATION017,2012,,Level 2,Deparment Store,2014.7108
b5836b4c15998df6bd099a9d1b03cb28,15.7,Regular,0.018926773,Business Products,60.2536,LOCATION035,2009,Small Size,Level 2,Deparment Store,1163.8184
c9e70ebb7e4fa78405ec718288db3967,20.35,Low,0.021322439,Accesories,79.1328,LOCATION035,2009,Small Size,Level 2,Deparment Store,1235.7248
0a50adc5f50d6742281246b65121c63e,NA,Low,0.138777108,Apparel,147.5392,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,5219.872
0c9160a3f46ec005ffc65f234c101821,12.1,Low,0.016823566,Cameras,178.566,LOCATION035,2009,Small Size,Level 2,Deparment Store,3775.086
c7f4d6fea9c474e329dbedeb11537a09,18.1,Low,0.048940428,Accesories,127.5336,LOCATION046,2002,Small Size,Level 1,Deparment Store,1789.6704
c5d689773d0aa6cabb5c9ab2020aa36e,12.6,LF,0.02429329,Books,33.4874,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,105.8622
c8ee6ec400c7dbfe455e0920c8cbd961,7.5,Low,0.050829881,Beauty,122.7072,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1470.0864
5674492d8cb75f3706ad26e77257bc2d,20.5,Regular,0,Apparel,83.2592,LOCATION017,2012,,Level 2,Deparment Store,1155.8288
122c0c372b71bd43b4dedbf13bfe444e,16.75,Regular,0.024994069,Home and Garden,37.4822,LOCATION017,2012,,Level 2,Deparment Store,549.9508
a5b5a140028cb033619f6f169f4e370a,17.85,Low,0.110152524,Apparel,150.205,LOCATION010,2003,,Level 3,Groceries Store,149.805
fac236d6b0f6611a616025b0d4168260,13.5,Low,0.060603014,Electronics,85.554,LOCATION045,2007,,Level 2,Deparment Store,1731.08
e88b2f373811937939be1694df6d59c8,12.85,Low,0.033192524,Business Products,199.0768,LOCATION013,1992,Large Size,Level 3,Deparment Store,3153.2288
8d3278adfa84038600d6ba936f0a1dc5,12.35,Regular,0.121174241,Books,47.8692,LOCATION010,2003,,Level 3,Groceries Store,49.2692
9ee16dd9644e78c8dad0b1035ae27a3e,10.1,Low,0.046848053,Cameras,60.6878,LOCATION017,2012,,Level 2,Deparment Store,363.5268
459f144a290e3f92937d2b5ab14d0cb9,11,Low,0.05489331,Collectibles,101.9358,LOCATION013,1992,Large Size,Level 3,Deparment Store,1105.8938
4137e8d6bc4c5f3a34ad99068b588610,20.6,Low,0.070933894,Accesories,74.8696,LOCATION013,1992,Large Size,Level 3,Deparment Store,223.7088
2867f25345b0d23a4558dd47bfed8f13,8.01,Low,0.117580062,Cameras,36.6532,LOCATION010,2003,,Level 3,Groceries Store,71.9064
f9728a34c9601b612be00df06f803b0d,NA,Low,0.076860103,Collectibles,55.993,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,1471.418
4699dcbfcf974a6bb67425f5c898e285,6.36,Low,0.121034655,Business Products,47.506,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,1071.938
571f17900e9733afab047b98375f46f1,5.32,Low,0.092865746,Collectibles,100.6674,LOCATION035,2009,Small Size,Level 2,Deparment Store,2648.5524
d026f7cef864b1ba9e6891e893a2b455,NA,Regular,0.075753207,Art,111.1202,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3150.5656
050f751d18d726e57dbd37194ae36dbc,NA,Low,0.103188491,Accesories,244.346,LOCATION019,1990,Small Size,Level 1,Groceries Store,246.346
680c31a0b3669682129f964a68ae9901,NA,Regular,0.072559351,Apparel,199.3426,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3757.1094
8765b26d41f7f12ff09fb4c62c122f51,7.435,Low,0.122735471,Jewelry,205.2638,LOCATION013,1992,Large Size,Level 3,Deparment Store,3520.0846
69f566e0448470ff72c50e8fdb1e6b7b,6.615,Regular,0.091971856,Beauty,251.6408,LOCATION046,2002,Small Size,Level 1,Deparment Store,6008.1792
951fc634f46bb5e46ec90cfc7bac1c5e,11.5,Regular,0.125602951,Apparel,100.8358,LOCATION046,2002,Small Size,Level 1,Deparment Store,2111.2518
1e21bb6f633f17bb4a102fee86286c04,7.55,Regular,0.030918873,Business Products,123.9072,LOCATION013,1992,Large Size,Level 3,Deparment Store,1102.5648
4afe98f289e719bceb8f1d1e672a82a7,20.5,Low,0.119848041,Electronics,109.4596,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,431.4384
878d16d5b6b85f763ef4063b2411181e,5.325,Regular,0.139464425,Books,53.2298,LOCATION017,2012,,Level 2,Deparment Store,1240.3854
42acfc654258edf44232aa935d658728,16.5,Regular,0.066249551,Baby Products,183.3292,LOCATION046,2002,Small Size,Level 1,Deparment Store,2006.7212
ca8b7e3b0e950e2d396a3b85f9acd517,10.195,Low,0.107564024,Antiques,149.0076,LOCATION049,2004,Medium Size,Level 1,Deparment Store,1182.4608
2874cc741328fa85f4ad00d1ba4904dd,19.2,Regular,0.085122855,Beauty,155.4314,LOCATION045,2007,,Level 2,Deparment Store,3568.0222
7c8f93a0125545a53420fd22ac1b9747,15.7,Regular,0.115031783,Beauty,114.1202,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,787.6414
a7eb06d392ee7a79a9110d68f00e9a38,18.7,Low,0.014580886,Home and Garden,50.2324,LOCATION013,1992,Large Size,Level 3,Deparment Store,623.1888
f9728a34c9601b612be00df06f803b0d,13.65,Low,0.077548732,Collectibles,55.093,LOCATION018,2014,Medium Size,Level 3,Supermarket Store,452.744
ec5f9b0fef644aa030a85e8dcfc55ec5,NA,Low,0.022457694,Apparel,98.6068,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,2430.17
9687da971bbb08da825a3e7e380ad39d,6.85,Low,0.023012718,Apparel,262.0594,LOCATION017,2012,,Level 2,Deparment Store,1569.9564
a0d6b15cf287d5a6be65f880b3f40aab,NA,Low,0.026933321,Art,78.467,LOCATION027,1990,Medium Size,Level 3,Hypermarket Store,3292.381
7026b620d4e0f74ebf463ab7ea48259d,7.475,Low,0.149360698,Business Products,243.4854,LOCATION017,2012,,Level 2,Deparment Store,1691.7978
3f6e77cef0e343785a01804f579d624a,15.1,Low,0,Antiques,195.211,LOCATION013,1992,Large Size,Level 3,Deparment Store,3142.576
8fcdb3ba5061b77d672e2cb5cc55e733,11.35,Regular,0,Antiques,101.5016,LOCATION046,2002,Small Size,Level 1,Deparment Store,202.4032
a9732de6ffd3e4e0f91169e0b46e090c,15,Low,0.049155769,Home and Garden,65.2168,LOCATION049,2004,Medium Size,Level 1,Deparment Store,958.752
