id,year,Deflator,Dllr,chngdllr,pctChng,amount,TrueCode,majorfunction,subfunction,FunctionName,IsItMajorFunction,IsItSubFunction,IsItSubSubFunction,programmatic,discretionary,mandatory,Congress
780,1953,0.1512,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,83
781,1953,0.1512,892.857,-211.52,-19.1528,135,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,83
782,1953,0.1512,171.958,3.6075,2.14286,26,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,83
783,1953,0.1512,198.413,-3.6075,-1.78571,30,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,83
784,1953,0.1512,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,83
894,1954,0.153,1307.19,43.962,3.48013,200,750 Just,750,,Justice Administration,1,0,0,0,0,0,83
895,1954,0.153,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,83
896,1954,0.153,928.105,35.2474,3.94771,142,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,83
897,1954,0.153,189.542,17.5848,10.2262,29,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,83
898,1954,0.153,189.542,-8.87021,-4.47058,29,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,83
899,1954,0.153,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,83
1009,1955,0.1542,1478.6,171.41,13.1129,228,750 Just,750,,Justice Administration,1,0,0,0,0,0,84
1010,1955,0.1542,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1011,1955,0.1542,1057.07,128.964,13.8954,163,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,84
1012,1955,0.1542,226.978,37.4355,19.7505,35,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,84
1013,1955,0.1542,194.553,5.01005,2.64324,30,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,84
1014,1955,0.1542,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,84
1124,1956,0.1582,1599.24,120.642,8.1592,253,750 Just,750,,Justice Administration,1,0,0,0,0,0,84
1125,1956,0.1582,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,84
1126,1956,0.1582,1150.44,93.3737,8.83326,182,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,84
1127,1956,0.1582,233.881,6.90321,3.04136,37,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,84
1128,1956,0.1582,214.918,20.3653,10.4677,34,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,84
1129,1956,0.1582,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,84
1239,1957,0.1641,1596.59,-2.65402,-0.165955,262,750 Just,750,,Justice Administration,1,0,0,0,0,0,85
1240,1957,0.1641,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1241,1957,0.1641,1133.46,-16.9873,-1.47659,186,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,85
1242,1957,0.1641,249.848,15.9665,6.82676,41,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,85
1243,1957,0.1641,213.285,-1.63324,-0.759936,35,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,85
1244,1957,0.1641,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,85
1354,1958,0.1691,1685.39,88.8058,5.56222,285,750 Just,750,,Justice Administration,1,0,0,0,0,0,85
1355,1958,0.1691,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,85
1356,1958,0.1691,1200.47,67.0179,5.91268,203,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,85
1357,1958,0.1691,266.115,16.2671,6.5108,45,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,85
1358,1958,0.1691,218.805,5.52086,2.58849,37,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,85
1359,1958,0.1691,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,85
1469,1959,0.1717,1788,102.609,6.08815,307,750 Just,750,,Justice Administration,1,0,0,0,0,0,86
1470,1959,0.1717,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,86
1471,1959,0.1717,1258.01,57.5351,4.79271,216,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,86
1472,1959,0.1717,279.557,13.4426,5.05142,48,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,86
1473,1959,0.1717,250.437,31.6314,14.4564,43,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,86
1474,1959,0.1717,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,86
1584,1960,0.1741,1843.77,55.7656,3.11888,321,750 Just,750,,Justice Administration,1,0,0,0,0,0,86
1585,1960,0.1741,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,86
1586,1960,0.1741,1269.39,11.3773,0.904389,221,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,86
1587,1960,0.1741,281.447,1.89008,0.676098,49,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,86
1588,1960,0.1741,292.935,42.4983,16.9697,51,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,86
1589,1960,0.1741,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,86
1699,1961,0.1765,2017,173.229,9.39537,356,750 Just,750,,Justice Administration,1,0,0,0,0,0,87
1700,1961,0.1765,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,87
1701,1961,0.1765,1393.77,124.382,9.79856,246,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,87
1702,1961,0.1765,300.283,18.8358,6.69249,53,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,87
1703,1961,0.1765,322.946,30.0111,10.245,57,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,87
1704,1961,0.1765,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,87
1814,1962,0.1783,2030.29,13.2889,0.658845,362,750 Just,750,,Justice Administration,1,0,0,0,0,0,87
1815,1962,0.1783,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,87
1816,1962,0.1783,1418.96,25.1891,1.80726,253,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,87
1817,1962,0.1783,336.512,36.2282,12.0647,60,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,87
1818,1962,0.1783,274.818,-48.1285,-14.903,49,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,87
1819,1962,0.1783,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,87
1929,1963,0.1805,2155.12,124.839,6.14883,389,750 Just,750,,Justice Administration,1,0,0,0,0,0,88
1930,1963,0.1805,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,88
1931,1963,0.1805,1506.93,87.9684,6.1995,272,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,88
1932,1963,0.1805,354.571,18.0591,5.36655,64,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,88
1933,1963,0.1805,293.629,18.8111,6.84493,53,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,88
1934,1963,0.1805,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,88
2044,1964,0.1827,2293.38,138.252,6.41505,419,750 Just,750,,Justice Administration,1,0,0,0,0,0,88
2045,1964,0.1827,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,88
2046,1964,0.1827,1636.56,129.637,8.60272,299,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,88
2047,1964,0.1827,366.721,12.1508,3.4269,67,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,88
2048,1964,0.1827,290.093,-3.53576,-1.20416,53,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,88
2049,1964,0.1827,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,88
2159,1965,0.1859,2533.62,240.243,10.4755,471,750 Just,750,,Justice Administration,1,0,0,0,0,0,89
2160,1965,0.1859,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,89
2161,1965,0.1859,1812.8,176.24,10.7689,337,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,89
2162,1965,0.1859,414.201,47.4798,12.9471,77,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,89
2163,1965,0.1859,306.616,16.5234,5.6959,57,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,89
2164,1965,0.1859,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,89
2274,1966,0.1899,2564.51,30.8874,1.2191,487,750 Just,750,,Justice Administration,1,0,0,0,0,0,89
2275,1966,0.1899,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,89
2276,1966,0.1899,1837.81,25.0068,1.37946,349,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,89
2277,1966,0.1899,437.072,22.871,5.52172,83,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,89
2278,1966,0.1899,289.626,-16.9903,-5.54123,55,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,89
2279,1966,0.1899,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,89
2389,1967,0.1957,2641.8,77.291,3.01387,517,750 Just,750,,Justice Administration,1,0,0,0,0,0,90
2390,1967,0.1957,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,90
2391,1967,0.1957,1885.54,47.7297,2.5971,369,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,90
2392,1967,0.1957,459.888,22.8154,5.22006,90,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,90
2393,1967,0.1957,296.372,6.74588,2.32917,58,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,90
2394,1967,0.1957,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,90
2504,1968,0.2024,2742.09,100.296,3.7965,555,750 Just,750,,Justice Administration,1,0,0,0,0,0,90
2505,1968,0.2024,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,90
2506,1968,0.2024,1956.52,70.9827,3.76458,396,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,90
2507,1968,0.2024,474.308,14.4207,3.1357,96,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,90
2508,1968,0.2024,311.265,14.8928,5.02504,63,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,90
2509,1968,0.2024,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,90
2619,1969,0.2117,3495.51,753.418,27.476,740,750 Just,750,,Justice Administration,1,0,0,0,0,0,91
2620,1969,0.2117,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,91
2621,1969,0.2117,2664.15,707.626,36.1676,564,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,91
2622,1969,0.2117,524.327,50.0186,10.5456,111,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,91
2623,1969,0.2117,307.038,-4.22656,-1.35787,65,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,91
2624,1969,0.2117,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,91
2734,1970,0.2231,4580.91,1085.39,31.051,1022,750 Just,750,,Justice Administration,1,0,0,0,0,0,91
2735,1970,0.2231,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,91
2736,1970,0.2231,3639.62,975.476,36.6149,812,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,91
2737,1970,0.2231,587.181,62.8538,11.9875,131,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,91
2738,1970,0.2231,354.101,47.063,15.3281,79,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,91
2739,1970,0.2231,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,91
2849,1971,0.2344,6194.54,1613.63,35.2251,1452,750 Just,750,,Justice Administration,1,0,0,0,0,0,92
2850,1971,0.2344,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,92
2851,1971,0.2344,5132.25,1492.63,41.0106,1203,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,92
2852,1971,0.2344,661.263,74.0822,12.6166,155,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,92
2853,1971,0.2344,401.024,46.9226,13.2512,94,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,92
2854,1971,0.2344,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,92
2964,1972,0.2456,7418.57,1224.03,19.7598,1822,750 Just,750,,Justice Administration,1,0,0,0,0,0,92
2965,1972,0.2456,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,92
2966,1972,0.2456,6229.64,1097.39,21.3822,1530,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,92
2967,1972,0.2456,720.684,59.4212,8.98602,177,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,92
2968,1972,0.2456,468.241,67.2171,16.7614,115,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,92
2969,1972,0.2456,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,92
3079,1973,0.2562,8274.79,856.219,11.5416,2120,750 Just,750,,Justice Administration,1,0,0,0,0,0,93
3080,1973,0.2562,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,93
3081,1973,0.2562,6975.02,745.378,11.965,1787,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,93
3082,1973,0.2562,753.318,32.6337,4.52816,193,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,93
3083,1973,0.2562,546.448,78.207,16.7023,140,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,93
3084,1973,0.2562,0,0,0,0,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,93
3194,1974,0.2744,9529.88,1255.1,15.1678,2615,750 Just,750,,Justice Administration,1,0,0,0,0,0,93
3195,1974,0.2744,-18.2216,-18.2216,0,-5,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,93
3196,1974,0.2744,4916.18,-2058.84,-29.5173,1349,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,93
3197,1974,0.2744,801.749,48.4315,6.42909,220,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,93
3198,1974,0.2744,655.977,109.529,20.0438,180,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,93
3199,1974,0.2744,3174.2,3174.2,0,871,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,93
3309,1975,0.3027,10013.2,483.331,5.07174,3031,750 Just,750,,Justice Administration,1,0,0,0,0,0,94
3310,1975,0.3027,-29.7324,-11.5108,-63.1712,-9,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,94
3311,1975,0.3027,5371.66,455.474,9.2648,1626,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,94
3312,1975,0.3027,1007.6,205.849,25.675,305,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,94
3313,1975,0.3027,733.399,77.4227,11.8027,222,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,94
3314,1975,0.3027,2930.29,-243.904,-7.68395,887,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,94
3424,1976,0.3237,10185.4,172.142,1.71915,3297,750 Just,750,,Justice Administration,1,0,0,0,0,0,94
3425,1976,0.3237,-12.3571,17.3753,58.4389,-4,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,94
3426,1976,0.3237,5931.42,559.763,10.4207,1920,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,94
3427,1976,0.3237,1022.55,14.9535,1.48407,331,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,94
3428,1976,0.3237,741.427,8.02784,1.09461,240,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,94
3429,1976,0.3237,2502.32,-427.977,-14.6053,810,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,94
3539,1977,0.347,10377.5,192.165,1.88667,3601,750 Just,750,,Justice Administration,1,0,0,0,0,0,95
3540,1977,0.347,-5.76369,6.59343,53.3574,-2,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,95
3541,1977,0.347,4855.91,-1075.51,-18.1324,1685,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,95
3542,1977,0.347,2487.03,1464.48,143.218,863,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,95
3543,1977,0.347,855.908,114.481,15.4406,297,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,95
3544,1977,0.347,2184.44,-317.879,-12.7034,758,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,95
3654,1978,0.3704,10467.1,89.541,0.862838,3877,750 Just,750,,Justice Administration,1,0,0,0,0,0,95
3655,1978,0.3704,-21.5983,-15.8346,-274.73,-8,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,95
3656,1978,0.3704,5113.39,257.483,5.30247,1894,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,95
3657,1978,0.3704,2778.08,291.046,11.7026,1029,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,95
3658,1978,0.3704,831.533,-24.3743,-2.84777,308,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,95
3659,1978,0.3704,1765.66,-418.779,-19.171,654,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,95
3769,1979,0.4001,10579.9,112.792,1.07759,4233,750 Just,750,,Justice Administration,1,0,0,0,0,0,96
3770,1979,0.4001,-42.4894,-20.8911,-96.7257,-17,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,96
3771,1979,0.4001,5161.21,47.8188,0.935168,2065,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,96
3772,1979,0.4001,2974.26,196.179,7.06168,1190,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,96
3773,1979,0.4001,847.288,15.7547,1.89466,339,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,96
3774,1979,0.4001,1639.59,-126.069,-7.14005,656,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,96
3884,1980,0.4349,10094.3,-485.602,-4.58985,4391,750 Just,750,,Justice Administration,1,0,0,0,0,0,96
3885,1980,0.4349,-25.2874,17.202,40.4854,-11,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,96
3886,1980,0.4349,5089.66,-71.5545,-1.38639,2214,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,96
3887,1980,0.4349,3149.43,175.169,5.8895,1370,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,96
3888,1980,0.4349,735.632,-111.656,-13.178,320,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,96
3889,1980,0.4349,1144.83,-494.763,-30.176,498,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,96
3999,1981,0.4775,9095.29,-998.965,-9.89633,4343,750 Just,750,,Justice Administration,1,0,0,0,0,0,97
4000,1981,0.4775,-27.2251,-1.93777,-7.66299,-13,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,97
4001,1981,0.4775,4921.47,-168.189,-3.30452,2350,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,97
4002,1981,0.4775,3109.95,-39.4776,-1.25348,1485,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,97
4003,1981,0.4775,737.173,1.54059,0.209424,352,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,97
4004,1981,0.4775,353.927,-790.901,-69.0846,169,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,97
4114,1982,0.5103,9310.21,214.922,2.363,4751,750 Just,750,,Justice Administration,1,0,0,0,0,0,97
4115,1982,0.5103,0,27.2251,100,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,97
4116,1982,0.5103,5208.7,287.235,5.83637,2658,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,97
4117,1982,0.5103,2998.24,-111.711,-3.59205,1530,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,97
4118,1982,0.5103,828.924,91.7514,12.4464,423,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,97
4119,1982,0.5103,274.348,-79.5783,-22.4844,140,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,97
4229,1983,0.5327,10076.9664,766.7563976,8.235650942,5368,750 Just,750,,Justice Administration,1,0,0,0,0,0,98
4230,1983,0.5327,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,98
4231,1983,0.5327,5746.198611,537.4986109,10.31924685,3061,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,98
4232,1983,0.5327,3195.044115,196.8041149,6.563988036,1702,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,98
4233,1983,0.5327,878.5432701,49.61927013,5.985985462,468,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,98
4234,1983,0.5327,257.1804017,-17.16759827,-6.257599207,137,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,98
4344,1984,0.5515,10966.45512,889.4887248,8.826949398,6048,750 Just,750,,Justice Administration,1,0,0,0,0,0,98
4345,1984,0.5515,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,98
4346,1984,0.5515,6224.841342,478.6427309,8.329728284,3433,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,98
4347,1984,0.5515,3454.215775,259.1716603,8.111677052,1905,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,98
4348,1984,0.5515,897.5521306,19.00886042,2.163679476,495,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,98
4349,1984,0.5515,389.8458749,132.6654732,51.58459675,215,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,98
4459,1985,0.5698,11814.67181,848.2166923,7.734647913,6732,750 Just,750,,Justice Administration,1,0,0,0,0,0,99
4460,1985,0.5698,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,99
4461,1985,0.5698,6509.301509,284.4601675,4.569757716,3709,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,99
4462,1985,0.5698,3868.023868,413.8080929,11.97979859,2204,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,99
4463,1985,0.5698,1051.246051,153.6939207,17.12367621,599,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,99
4464,1985,0.5698,386.1003861,-3.745488786,-0.960761426,220,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,99
4574,1986,0.5828,11630.06177,-184.6100439,-1.562549064,6778,750 Just,750,,Justice Administration,1,0,0,0,0,0,99
4575,1986,0.5828,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,99
4576,1986,0.5828,6396.705559,-112.5959499,-1.72977008,3728,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,99
4577,1986,0.5828,3757.721345,-110.3025228,-2.851650521,2190,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,99
4578,1986,0.5828,1020.933425,-30.3126264,-2.883494912,595,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,99
4579,1986,0.5828,454.7014413,68.60105522,17.7676733,265,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,99
4689,1987,0.5958,14728.09668,3098.034906,26.63816381,8775,750 Just,750,,Justice Administration,1,0,0,0,0,0,100
4690,1987,0.5958,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,100
4691,1987,0.5958,7932.192011,1535.486451,24.00433219,4726,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,100
4692,1987,0.5958,4498.153743,740.4323976,19.7042923,2680,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,100
4693,1987,0.5958,1455.186304,434.2528793,42.53488707,867,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,100
4694,1987,0.5958,842.564619,387.8631777,85.3006264,502,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,100
4804,1988,0.6151,15348.72378,620.627108,4.213898928,9441,750 Just,750,,Justice Administration,1,0,0,0,0,0,100
4805,1988,0.6151,0,0,0,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,100
4806,1988,0.6151,8356.364819,424.172808,5.347485379,5140,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,100
4807,1988,0.6151,4756.950089,258.7963465,5.753390421,2926,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,100
4808,1988,0.6151,1721.671273,266.4849688,18.31277329,1059,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,100
4809,1988,0.6151,513.7376036,-328.8270154,-39.02691947,316,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,100
