transaction_date_iso,Volume,SystemOutcome,EfficiencyRate,DelayCode,SystemCode,Cab Temperature,Aspect,Location,Phase1,Phase2,RotationalAspect,GantryAspect,ChannelNumber,GantryAim,GantryVertical,BearingAspect,BearingAim,BoomVertical,RailMotor1,RailMotor2,MagneticVariance,LiftRate,VerticalLift,VerticalPosition,RailError,RailLengthPosition,MaxControl,Convexity,Systematic,Constraint
11/27/2013T6:37:17Z,5,GantryFailure,1,,501,28.22,,23.08,,,-120,89.9,0,7,9.7,43.1,1.8,4.41,10.36,24.5,9.43,27.76,-6.39,-5.93,,64,-34,,,
11/27/2013T6:37:18Z,5,GantryFailure,1,,501,28.22,,23.08,,,-120,89.9,0,7,7.89,43.1,1.8,4.41,14.31,24.5,12.96,27.76,-6.39,-5.93,,64,-34,,,28
11/28/2013T5:17:26Z,5,Normal,1,25,,28.36,,23.07,,,-90,0.9,0,7,7.88,43.1,1.8,4.41,14.31,24.5,13.1,27.76,-6.33,-5.93,,72,-76,,,
11/28/2013T5:17:27Z,5,Normal,1,25,,28.36,,23.07,,,-90,0.9,0,7,7.74,43.1,1.8,4.41,14.31,24.5,13.1,27.76,-6.33,-5.93,,72,-76,,,
11/28/2013T5:17:30Z,5,Normal,1,25,,28.36,,23.07,,,-90,0.9,0,7,7.74,43.1,1.8,4.41,14.03,24.5,13.1,27.76,-6.33,-5.93,,72,-76,,,28
11/28/2013T5:17:33Z,5,Normal,1,25,,28.36,,23.07,,,-90,0.9,0,7,7.74,43.1,1.8,4.41,14.03,24.5,13.1,27.76,-6.33,-5.93,,72,-76,,,28
11/28/2013T5:17:37Z,5,Normal,1,25,,28.36,,23.07,,,-90,0.9,0,7,7.74,43.1,1.8,4.41,14.03,24.5,13.1,27.76,-6.33,-5.93,,72,-76,,,28
11/28/2013T5:17:39Z,5,Normal,1,25,,28.36,,23.07,,,-90,0.9,0,7,7.74,43.1,1.8,4.41,13.75,24.5,13.1,27.76,-6.33,-5.93,,72,-76,,,28
11/28/2013T5:17:48Z,5,Normal,1,25,,28.36,,23.07,,,-90,0.9,0,7,7.74,43.1,1.8,4.41,13.75,24.5,13.1,27.76,-6.33,-5.93,,72,-76,,,28
11/29/2013T3:55:31Z,5,Normal,1,25,501,29.14,,23.12,,,-89,0.1,0,7,8.76,42.7,1.82,4.44,10.97,24.51,9.35,27.84,-6.27,-5.95,,72,-76,,,26
11/29/2013T3:55:32Z,5,Normal,1,25,501,28.04,,23.12,,,-89,0.1,0,7,7.86,42.7,1.82,4.44,13.98,24.51,9.35,27.84,-6.27,-5.95,,72,-76,,,
11/29/2013T3:55:36Z,5,Normal,1,25,501,28.04,,23.12,,,-89,0.1,0,7,7.86,42.7,1.82,4.44,13.98,24.51,13.08,27.84,-6.27,-5.95,,72,-76,,,28
11/29/2013T3:55:37Z,5,Normal,1,25,501,28.04,,23.12,,,-89,0.1,0,7,7.77,42.7,1.82,4.44,13.98,24.51,13.08,27.84,-6.27,-5.95,,72,-76,,,28
11/29/2013T4:21:06Z,5,RailFailure,1,25,,28.15,,23.12,,,-90,179.7,0,7,13.61,43.2,1.8,4.43,10.4,24.5,13.1,27.81,-6.27,-5.92,,163,-14,,,
11/29/2013T4:21:08Z,5,RailFailure,1,25,,28.15,,23.12,,,-90,179.7,0,7,8.49,43.2,1.8,4.43,12.9,24.5,12,27.81,-6.27,-5.92,,163,-14,,,
11/29/2013T4:21:10Z,5,RailFailure,1,25,,28.15,,23.12,,,-90,179.7,0,7,7.83,43.2,1.8,4.43,13.75,24.5,13.1,27.81,-6.27,-5.92,,163,-14,,,28
11/29/2013T4:21:39Z,5,RailFailure,1,25,,28.15,,23.12,,,-90,179.7,0,7,7.83,43.2,1.8,4.43,13.75,24.5,13.1,27.81,-6.27,-5.92,,163,-14,,,28
12/02/2013T3:59:13Z,5,Normal,1,265,501,28.93,,23.09,,,-89,0.1,0,7,9.72,42.9,1.79,4.45,14.41,24.51,9.58,27.73,-6.23,-5.88,,72,-76,,,
12/02/2013T3:59:16Z,5,Normal,1,265,501,28.93,,23.09,,,-89,0.1,0,7,7.86,42.9,1.79,4.45,14.41,24.51,13.1,27.73,-6.23,-5.88,,72,-76,,,28
12/02/2013T3:59:20Z,5,Normal,1,265,501,28.93,,23.09,,,-89,0.1,0,7,7.86,42.9,1.79,4.45,14.12,24.51,13.1,27.73,-6.23,-5.88,,72,-76,,,28
12/02/2013T3:59:22Z,5,Normal,1,265,501,28.93,,23.09,,,-89,0.1,0,7,7.86,42.9,1.79,4.45,14.12,24.51,13.1,27.73,-6.23,-5.88,,72,-76,,,28
12/02/2013T3:59:28Z,5,Normal,1,265,501,28.93,,23.09,,,-89,0.1,0,7,7.8,42.9,1.79,4.45,14.12,24.51,13.1,27.73,-6.23,-5.88,,72,-76,,,28
12/02/2013T4:01:12Z,5,Normal,1,265,501,28.93,,23.09,,,-89,0.1,0,7,7.8,42.9,1.79,4.45,13.84,24.51,13.1,27.73,-6.23,-5.88,,72,-76,,,28
12/02/2013T4:38:23Z,5,GantryFailure,1,,501,28.93,,23.09,,,100,-123,0,7,15.2,43.3,1.8,4.42,10.4,24.52,9.6,27.86,-6.18,-5.87,,193,-53,,,
12/02/2013T4:38:26Z,5,GantryFailure,1,,501,28.93,,23.09,,,100,-123,0,7,7.81,43.3,1.8,4.42,14.31,24.52,12.66,27.86,-6.18,-5.87,,193,-53,,,28
12/02/2013T4:38:30Z,5,GantryFailure,1,,501,28.93,,23.09,,,100,-123,0,7,7.81,43.3,1.8,4.42,14.31,24.52,12.66,27.86,-6.18,-5.87,,193,-53,,,28
12/02/2013T4:38:33Z,5,GantryFailure,1,,501,28.93,,23.09,,,100,-123,0,7,7.81,43.3,1.8,4.42,14.31,24.52,12.66,27.86,-6.18,-5.87,,193,-53,,,28
12/02/2013T7:53:38Z,5,GantryFailure,1,,,28.36,,23.09,,,119,-89.8,0,7,15.38,42.9,1.8,4.42,10.36,24.5,9.53,27.68,-6.2,-5.87,,178,-74,,,
12/02/2013T7:53:39Z,5,GantryFailure,1,,,28.36,,23.09,,,119,-89.8,0,7,7.96,42.9,1.8,4.42,14.31,24.5,12.47,27.68,-6.2,-5.87,,178,-74,,,28
12/02/2013T7:53:41Z,5,GantryFailure,1,,,28.36,,23.09,,,119,-89.8,0,7,7.82,42.9,1.8,4.42,14.31,24.5,12.47,27.68,-6.2,-5.87,,178,-74,,,28
12/02/2013T7:53:43Z,5,GantryFailure,1,,,28.36,,23.09,,,119,-89.8,0,7,7.82,42.9,1.8,4.42,14.31,24.5,12.47,27.68,-6.2,-5.87,,178,-74,,,28
12/02/2013T7:53:46Z,5,GantryFailure,1,,,28.36,,23.09,,,119,-89.8,0,7,7.82,42.9,1.8,4.42,14.31,24.5,12.47,27.68,-6.2,-5.87,,178,-74,,,28
12/02/2013T7:53:52Z,5,GantryFailure,1,,,28.36,,23.09,,,119,-89.8,0,7,7.82,42.9,1.8,4.42,14.03,24.5,12.47,27.68,-6.2,-5.87,,178,-74,,,28
12/02/2013T8:56:21Z,5,RailFailure,1,25,,28.22,,23.09,,,-89,0.2,0,7,8.36,43.2,1.85,4.42,11.25,24.49,10.46,27.73,-6.1,-5.98,,72,-76,,,
12/02/2013T8:56:22Z,5,RailFailure,1,25,,28.22,,23.09,,,-89,0.2,0,7,8.36,43.2,1.85,4.42,10.4,24.49,10.46,27.73,-6.1,-5.98,,72,-76,,,
12/02/2013T8:56:23Z,5,RailFailure,1,25,,28.22,,23.09,,,-89,0.2,0,7,7.81,43.2,1.85,4.42,13.89,24.49,13.1,27.73,-6.1,-5.98,,72,-76,,,28
12/02/2013T8:56:25Z,5,RailFailure,1,25,,28.22,,23.09,,,-89,0.2,0,7,7.81,43.2,1.85,4.42,13.89,24.49,13.1,27.73,-6.1,-5.98,,72,-76,,,28
12/02/2013T10:04:36Z,5,Normal,1,25,,28.32,,23.07,,,-89,0.1,0,7,7.81,43.3,1.81,4.44,13.75,24.5,13.09,28.04,-6.15,-5.92,,72,-76,,,258
12/02/2013T10:16:45Z,5,GantryFailure,1,,,28.43,,23.07,,,90,0,0,7,8.77,42.9,1.82,4.42,10.4,24.52,9.95,27.68,-6.15,-5.92,,72,-76,,,
12/02/2013T10:16:48Z,5,GantryFailure,1,,,28.43,,23.07,,,90,0,0,7,7.86,42.9,1.82,4.42,13.79,24.52,13.1,27.68,-6.15,-5.92,,72,-76,,,28
12/02/2013T10:23:15Z,5,MagneticFailure,1,,501,28.43,,23.07,,,90,-99.7,0,7,9.06,43,1.81,4.42,10.5,24.55,9.66,27.76,-6.15,-5.89,,185,-60,,,
12/02/2013T10:23:16Z,5,MagneticFailure,1,,501,28.43,,23.07,,,90,-99.7,0,7,7.89,43,1.81,4.42,13.98,24.55,9.66,27.76,-6.15,-5.89,,185,-60,,,
12/02/2013T10:23:18Z,5,MagneticFailure,1,,501,28.43,,23.07,,,90,-99.7,0,7,7.8,43,1.81,4.42,13.98,24.55,13.08,27.76,-6.15,-5.89,,185,-60,,,28
12/04/2013T3:45:50Z,5,Normal,1,25,501,28.78,,23.09,,,-90,0.1,0,7,7.87,43.2,1.82,4.33,14.03,24.5,12.98,27.86,-6.18,-5.91,,72,-76,,,
12/04/2013T3:45:51Z,5,Normal,1,25,501,28.78,,23.09,,,-90,0.1,0,7,7.87,43.2,1.82,4.33,14.03,24.5,12.98,27.86,-6.18,-5.91,,72,-76,,,
12/04/2013T3:45:53Z,5,Normal,1,25,501,28.78,,23.09,,,-90,0.1,0,7,7.87,43.2,1.82,4.33,14.03,24.5,12.98,27.86,-6.18,-5.91,,72,-76,,,28
12/04/2013T3:45:57Z,5,Normal,1,25,501,28.78,,23.09,,,-90,0.1,0,7,7.87,43.2,1.82,4.33,14.03,24.5,12.98,27.86,-6.18,-5.91,,72,-76,,,28
12/04/2013T3:46:03Z,5,Normal,1,25,501,28.78,,23.09,,,-90,0.1,0,7,7.81,43.2,1.82,4.33,14.03,24.5,12.98,27.86,-6.18,-5.91,,72,-76,,,28
12/04/2013T4:13:21Z,5,Normal,1,25,,28.78,,23.09,,,-90,179.9,0,7,7.81,43.2,1.81,4.33,13.94,24.5,13.1,27.91,-6.23,-5.9,,155,-18,,,
12/04/2013T6:47:39Z,5,RailFailure,1,25,,28.78,,23.09,,,-89,0.1,0,7,8.57,43.1,1.84,4.44,13.75,24.49,9.53,27.68,-6.13,-5.9,,72,-76,,,28
12/04/2013T6:47:42Z,5,RailFailure,1,25,,28.78,,23.09,,,-89,0.1,0,7,7.84,43.1,1.84,4.44,13.75,24.49,9.53,27.68,-6.13,-5.9,,72,-76,,,28
12/04/2013T8:05:23Z,5,Normal,1,25,,28.71,,23.09,,,-90,179.8,0,7,7.84,42.9,1.8,4.29,13.56,24.45,13.09,27.81,-6.22,-5.98,,155,-13,,,
12/04/2013T8:05:25Z,5,Normal,1,25,,28.71,,23.09,,,-90,179.8,0,7,7.84,42.9,1.8,4.29,13.56,24.45,13.09,27.81,-6.22,-5.98,,155,-13,,,28
12/04/2013T8:16:59Z,5,Normal,1,25,,28.71,,23.09,,,-90,179.8,0,7,7.84,43.3,1.84,4.29,13.79,24.51,13.09,27.68,-6.17,-6,,163,-14,,,
12/04/2013T8:17:01Z,5,Normal,1,25,,28.71,,23.09,,,-90,179.8,0,7,7.84,43.3,1.84,4.29,13.79,24.51,13.09,27.68,-6.17,-6,,163,-14,,,28
12/05/2013T4:54:44Z,5,Normal,1,25,501,27.9,,23.07,,,-89,0.2,0,7,8.17,42.9,1.81,4.42,13.89,24.51,9.3,27.86,-6.25,-5.9,,72,-76,,,
12/05/2013T4:54:46Z,5,Normal,1,25,501,27.9,,23.07,,,-89,0.2,0,7,7.86,42.9,1.81,4.42,14.22,24.51,13.06,27.86,-6.25,-5.9,,72,-76,,,28
12/05/2013T4:54:48Z,5,Normal,1,25,501,27.9,,23.07,,,-89,0.2,0,7,7.86,42.9,1.81,4.42,14.22,24.51,13.06,27.86,-6.25,-5.9,,72,-76,,,28
12/05/2013T4:54:52Z,5,Normal,1,25,501,27.9,,23.07,,,-89,0.2,0,7,7.86,42.9,1.81,4.42,13.84,24.51,13.06,27.86,-6.25,-5.9,,72,-76,,,28
12/05/2013T4:56:23Z,5,Normal,1,25,501,27.9,,23.07,,,-89,0.2,0,7,7.8,42.9,1.81,4.42,13.84,24.51,13.06,27.86,-6.25,-5.9,,72,-76,,,28
12/05/2013T4:56:55Z,5,Normal,1,25,501,27.9,,23.07,,,-89,0.2,0,7,7.8,42.9,1.81,4.42,13.56,24.51,13.06,27.86,-6.25,-5.9,,72,-76,,,28
12/06/2013T3:52:46Z,5,Normal,1,265,501,28.64,,23.09,,,-89,0.2,0,7,14.98,43.3,1.8,4.35,10.31,24.51,9.41,27.73,-6.21,-5.9,,72,-76,,,
12/06/2013T3:52:47Z,5,Normal,1,265,501,28.64,,23.09,,,-89,0.2,0,7,8.39,43.3,1.8,4.35,13.89,24.51,9.41,27.73,-6.21,-5.9,,72,-76,,,
12/06/2013T3:52:50Z,5,Normal,1,265,501,28.64,,23.09,,,-89,0.2,0,7,7.82,43.3,1.8,4.35,14.27,24.51,13.04,27.73,-6.21,-5.9,,72,-76,,,28
12/06/2013T3:52:53Z,5,Normal,1,265,501,28.64,,23.09,,,-89,0.2,0,7,7.82,43.3,1.8,4.35,14.27,24.51,13.04,27.73,-6.21,-5.9,,72,-76,,,28
12/06/2013T3:52:56Z,5,Normal,1,265,501,28.64,,23.09,,,-89,0.2,0,7,7.82,43.3,1.8,4.35,13.89,24.51,13.04,27.73,-6.21,-5.9,,72,-76,,,28
12/06/2013T3:52:58Z,5,Normal,1,265,501,28.64,,23.09,,,-89,0.2,0,7,7.82,42.8,1.8,4.35,13.89,24.51,13.04,27.73,-6.21,-5.9,,72,-76,,,28
12/06/2013T3:53:17Z,5,Normal,1,265,501,28.64,,23.09,,,-89,0.2,0,7,7.82,42.8,1.8,4.35,13.61,24.51,13.04,27.73,-6.21,-5.9,,72,-76,,,28
12/06/2013T6:29:09Z,5,MagneticFailure,1,25,501,28.64,,23.09,,,100,-133.7,0,7,7.96,43.3,1.8,4.42,14.03,24.52,9.17,27.68,-6.21,-5.88,,193,-37,,,28
12/06/2013T6:29:12Z,5,MagneticFailure,1,25,501,28.64,,23.09,,,100,-133.7,0,7,7.85,43.3,1.8,4.42,14.03,24.52,9.17,27.68,-6.21,-5.88,,193,-37,,,28
12/06/2013T6:40:43Z,5,Normal,1,25,,28.64,,23.09,,,-90,0,0,7,8.53,43.3,1.82,4.33,13.56,24.51,13.07,27.78,-6.21,-5.89,,72,-76,,,
12/06/2013T6:40:44Z,5,Normal,1,25,,28.64,,23.09,,,-90,0,0,7,7.83,43.3,1.82,4.33,13.56,24.51,13.07,27.78,-6.21,-5.89,,72,-76,,,28
12/06/2013T7:07:39Z,5,Normal,1,,501,28.64,,23.09,,,90,-110,0,7,8.12,42.9,1.81,4.35,10.26,24.51,9.25,27.78,-6.21,-5.89,,193,-58,,,
12/06/2013T7:07:42Z,5,Normal,1,,501,28.64,,23.09,,,90,-110,0,7,7.86,42.9,1.81,4.35,14.03,24.51,13.06,27.78,-6.21,-5.89,,193,-58,,,28
12/06/2013T7:07:46Z,5,Normal,1,,501,28.64,,23.09,,,90,-110,0,7,7.86,42.9,1.81,4.35,14.03,24.51,13.06,27.78,-6.21,-5.89,,193,-58,,,28
12/06/2013T7:07:51Z,5,Normal,1,,501,28.64,,23.09,,,90,-110,0,7,7.86,42.9,1.81,4.35,13.75,24.51,13.06,27.78,-6.21,-5.89,,193,-58,,,28
12/06/2013T7:08:10Z,5,Normal,1,,,28.64,,23.09,,,90,-110,0,7,11.17,43.2,1.81,4.42,13.84,24.45,9.62,27.63,-6.21,-5.89,,193,-57,,,
12/06/2013T7:08:13Z,5,Normal,1,,,28.64,,23.09,,,90,-110,0,7,7.84,43.2,1.81,4.42,13.84,24.45,13.09,27.63,-6.21,-5.89,,193,-57,,,28
12/06/2013T7:35:29Z,5,MagneticFailure,1,,501,28.64,0.68,23.09,12.08,12.89,102,-121.7,439,7,14.99,43.3,1.83,4.44,10.69,24.5,9.55,27.68,-6.21,-5.88,,193,-53,,53,
12/06/2013T7:35:30Z,5,MagneticFailure,1,,501,28.64,0.68,23.09,12.08,12.89,102,-121.7,439,7,7.95,43.3,1.83,4.44,13.94,24.5,9.55,27.68,-6.21,-5.88,,193,-53,,53,
12/06/2013T7:35:33Z,5,MagneticFailure,1,,501,28.64,0.68,23.09,12.08,12.89,102,-121.7,439,7,7.83,43.3,1.83,4.44,13.94,24.5,13.05,27.68,-6.21,-5.88,,193,-53,,53,28
12/06/2013T7:35:36Z,5,MagneticFailure,1,,501,28.64,0.68,23.09,12.08,12.89,102,-121.7,439,7,7.83,43.3,1.83,4.44,13.94,24.5,13.05,27.68,-6.21,-5.88,,193,-53,,53,
12/09/2013T3:57:13Z,5,Normal,1,25,,28.96,,23.08,,,-90,-0.1,0,7,7.86,43.3,1.85,4.36,14.27,24.48,12.74,27.71,-6.2,-5.9,,72,-76,,,
12/09/2013T3:57:16Z,5,Normal,1,25,,28.96,,23.08,,,-90,-0.1,0,7,7.86,43.3,1.85,4.36,14.27,24.48,12.74,27.71,-6.2,-5.9,,72,-76,,,28
12/09/2013T3:57:18Z,5,Normal,1,25,,28.96,,23.08,,,-90,-0.1,0,7,7.86,43.3,1.85,4.36,14.27,24.48,12.74,27.71,-6.2,-5.9,,72,-76,,,28
12/09/2013T3:57:21Z,5,Normal,1,25,,28.96,,23.08,,,-90,-0.1,0,7,7.86,43.3,1.85,4.36,13.98,24.48,12.74,27.71,-6.2,-5.9,,72,-76,,,28
12/09/2013T3:57:30Z,5,Normal,1,25,,28.96,,23.08,,,-90,-0.1,0,7,7.8,43.3,1.85,4.36,13.98,24.48,12.74,27.71,-6.2,-5.9,,72,-76,,,28
12/09/2013T3:57:36Z,5,Normal,1,25,,28.96,,23.08,,,-90,-0.1,0,7,7.8,43.3,1.85,4.36,13.7,24.48,12.74,27.71,-6.2,-5.9,,72,-76,,,28
12/10/2013T4:14:21Z,5,Normal,1,25,501,28.57,,23.11,,,-90,-0.2,0,7,7.84,43.3,1.83,4.26,14.41,24.51,12.86,27.73,-6.16,-5.9,,72,-76,,,
12/10/2013T4:14:23Z,5,Normal,1,25,501,28.57,,23.11,,,-90,-0.2,0,7,7.84,43.3,1.83,4.26,14.41,24.51,12.86,27.73,-6.16,-5.9,,72,-76,,,28
12/10/2013T6:19:30Z,5,GantryFailure,1,,,28.57,,23.11,,,89,-130,0,7,9.09,43.1,1.8,4.43,12.76,24.51,8.61,27.81,-6.16,-5.88,,193,-43,,,
12/10/2013T6:19:31Z,5,GantryFailure,1,,,28.57,,23.11,,,89,-130,0,7,7.92,43.1,1.8,4.43,14.31,24.51,12.3,27.81,-6.16,-5.88,,193,-43,,,
12/10/2013T6:19:33Z,5,GantryFailure,1,,,28.57,,23.11,,,89,-130,0,7,7.92,43.1,1.8,4.43,14.31,24.51,12.3,27.81,-6.16,-5.88,,193,-43,,,28
12/10/2013T6:19:38Z,5,GantryFailure,1,,,28.57,,23.11,,,89,-130,0,7,7.92,43.1,1.8,4.43,14.31,24.51,12.3,27.81,-6.16,-5.88,,193,-43,,,28
12/10/2013T6:19:39Z,5,GantryFailure,1,,,28.57,,23.11,,,89,-130,0,7,7.92,43.1,1.8,4.43,14.31,24.51,12.3,27.81,-6.16,-5.88,,193,-43,,,28
12/10/2013T6:19:47Z,5,GantryFailure,1,,,28.57,,23.11,,,89,-130,0,7,7.86,43.1,1.8,4.43,14.03,24.51,12.3,27.81,-6.16,-5.88,,193,-43,,,28
12/11/2013T4:06:27Z,5,Normal,1,72,501,28.64,,23.11,,,-89,0.7,0,7,8.06,43.3,1.8,4.33,14.03,24.5,9.34,27.68,-6.24,-5.92,,72,-76,,,
12/11/2013T4:06:30Z,5,Normal,1,72,501,28.64,,23.11,,,-89,0.7,0,7,7.81,43.3,1.8,4.33,14.03,24.5,13.05,27.68,-6.24,-5.92,,72,-76,,,28
12/11/2013T4:06:34Z,5,Normal,1,72,501,28.64,,23.11,,,-89,0.7,0,7,7.81,43.3,1.8,4.33,14.03,24.5,13.05,27.68,-6.24,-5.92,,72,-76,,,28
12/11/2013T4:06:37Z,5,Normal,1,72,501,28.64,,23.11,,,-89,0.7,0,7,7.81,43.3,1.8,4.33,14.03,24.5,13.05,27.68,-6.24,-5.92,,72,-76,,,28
12/11/2013T4:34:25Z,5,RailFailure,1,,501,28.64,,23.11,,,-101,133.8,0,7,15.4,43.2,1.82,4.28,14.03,24.45,9.55,27.68,-6.24,-5.89,,99,-20,,,
12/11/2013T4:34:28Z,5,RailFailure,1,,501,28.64,,23.11,,,-101,133.8,0,7,8,43.2,1.82,4.28,14.03,24.45,12.6,27.68,-6.24,-5.89,,99,-20,,,
12/11/2013T4:34:30Z,5,RailFailure,1,,,28.64,,23.11,,,-101,133.8,0,7,7.84,43.2,1.82,4.28,14.03,24.45,12.6,27.68,-6.24,-5.89,,99,-20,,,28
12/11/2013T4:34:31Z,5,RailFailure,1,,,28.64,,23.11,,,-101,133.8,0,7,7.84,43.2,1.82,4.28,14.03,24.45,12.6,27.68,-6.24,-5.89,,99,-20,,,28
12/11/2013T6:04:39Z,5,MagneticFailure,1,,501,28.64,,23.11,,,100,-133.7,0,7,8.37,43.1,1.84,4.45,14.31,24.5,12.96,27.71,-6.24,-5.92,,193,-37,,,
12/11/2013T6:04:42Z,5,MagneticFailure,1,,501,28.64,,23.11,,,100,-133.7,0,7,7.89,43.1,1.84,4.45,14.31,24.5,12.96,27.71,-6.24,-5.92,,193,-37,,,28
12/11/2013T6:04:46Z,5,MagneticFailure,1,,501,28.64,,23.11,,,100,-133.7,0,7,7.89,43.1,1.84,4.45,14.03,24.5,12.96,27.71,-6.24,-5.92,,193,-37,,,28
12/11/2013T6:04:58Z,5,MagneticFailure,1,,501,28.64,,23.11,,,100,-133.7,0,7,7.83,43.1,1.84,4.45,14.03,24.5,12.96,27.71,-6.24,-5.92,,193,-37,,,28
12/11/2013T6:05:15Z,5,MagneticFailure,1,,501,28.64,,23.11,,,100,-133.7,0,7,7.83,43.1,1.84,4.45,13.75,24.5,12.96,27.71,-6.24,-5.92,,193,-37,,,28
12/12/2013T4:14:18Z,5,RailFailure,1,258,,28.32,,23.11,,,-90,0.2,0,7,13.59,42.9,1.78,4.34,10.31,24.52,9.56,27.73,-6.18,-5.9,,76,-71,,,
12/12/2013T4:14:19Z,5,RailFailure,1,258,,28.32,,23.11,,,-90,0.2,0,7,8.37,42.9,1.78,4.34,12.9,24.52,9.56,27.73,-6.18,-5.9,,76,-71,,,
12/12/2013T4:14:20Z,5,RailFailure,1,258,,28.32,,23.11,,,-90,0.2,0,7,7.86,42.9,1.78,4.34,14.03,24.52,13.09,27.73,-6.18,-5.9,,76,-71,,,28
12/12/2013T4:14:22Z,5,RailFailure,1,258,,28.32,,23.11,,,-90,0.2,0,7,7.86,42.9,1.78,4.34,14.03,24.52,13.09,27.73,-6.18,-5.9,,76,-71,,,28
12/12/2013T4:14:25Z,5,RailFailure,1,258,,28.32,,23.11,,,-90,0.2,0,7,7.86,42.9,1.78,4.34,14.03,24.52,13.09,27.73,-6.18,-5.9,,76,-71,,,28
12/12/2013T4:14:28Z,5,RailFailure,1,258,,28.32,,23.11,,,-90,0.2,0,7,7.86,42.9,1.78,4.34,13.75,24.52,13.09,27.73,-6.18,-5.9,,76,-71,,,28
12/12/2013T4:16:55Z,5,Normal,1,25,501,28.32,,23.11,,,-90,0.2,0,7,7.96,43.2,1.81,4.42,14.03,24.5,13.01,27.68,-6.13,-5.85,,72,-76,,,
12/12/2013T4:16:56Z,5,Normal,1,25,501,28.32,,23.11,,,-90,0.2,0,7,7.83,43.2,1.81,4.42,14.03,24.5,13.01,27.68,-6.13,-5.85,,72,-76,,,
12/12/2013T4:16:58Z,5,Normal,1,25,501,28.32,,23.11,,,-90,0.2,0,7,7.83,43.2,1.81,4.42,14.03,24.5,13.01,27.68,-6.13,-5.85,,72,-76,,,28
12/12/2013T4:17:01Z,5,Normal,1,25,501,28.32,,23.11,,,-90,0.2,0,7,7.83,43.2,1.81,4.42,14.03,24.5,13.01,27.68,-6.13,-5.85,,72,-76,,,28
12/12/2013T5:40:38Z,5,GantryFailure,1,,,28.82,,23.11,,,90,-129.2,0,7,11.17,43.3,1.81,4.44,10.36,24.49,9.39,27.84,-6.13,-5.94,,193,-43,,,
12/12/2013T5:40:39Z,5,GantryFailure,1,,,28.82,,23.11,,,90,-129.2,0,7,11.17,43.3,1.81,4.44,13.79,24.49,9.39,27.84,-6.13,-5.94,,193,-43,,,
12/12/2013T5:40:40Z,5,GantryFailure,1,,,28.82,,23.11,,,90,-129.2,0,7,7.96,43.3,1.81,4.44,14.22,24.49,12.26,27.84,-6.13,-5.94,,193,-43,,,28
12/12/2013T5:40:42Z,5,GantryFailure,1,,,28.82,,23.11,,,90,-129.2,0,7,7.84,43.3,1.81,4.44,14.22,24.49,12.26,27.84,-6.13,-5.94,,193,-43,,,28
12/16/2013T3:55:52Z,5,Normal,1,25,501,28.68,,23.07,,,-89,-0.7,0,7,7.87,43.3,1.8,4.42,14.31,24.52,13.06,27.6,-6.18,-5.87,,72,-76,,,
12/16/2013T3:55:55Z,5,Normal,1,25,501,28.68,,23.07,,,-89,-0.7,0,7,7.87,43.3,1.8,4.42,14.31,24.52,13.06,27.6,-6.18,-5.87,,72,-76,,,28
12/16/2013T3:55:58Z,5,Normal,1,25,501,28.68,,23.07,,,-89,-0.7,0,7,7.87,43.3,1.8,4.42,13.94,24.52,13.06,27.6,-6.18,-5.87,,72,-76,,,28
12/16/2013T3:56:15Z,5,Normal,1,25,501,28.68,,23.07,,,-89,-0.7,0,7,7.81,43.3,1.8,4.42,13.94,24.52,13.06,27.6,-6.18,-5.87,,72,-76,,,28
12/16/2013T3:56:18Z,5,Normal,1,25,501,28.68,,23.07,,,-89,-0.7,0,7,7.81,43.3,1.8,4.42,13.65,24.52,13.06,27.6,-6.18,-5.87,,72,-76,,,28
12/16/2013T3:56:21Z,5,Normal,1,25,501,28.68,,23.07,,,-89,-0.7,0,7,7.81,43.3,1.8,4.42,13.65,24.52,13.06,27.6,-6.18,-5.92,,72,-76,,,28
12/16/2013T3:56:48Z,5,Normal,1,25,501,28.68,,23.07,,,-89,-0.7,0,7,7.81,43.3,1.8,4.42,13.65,24.52,13.06,27.6,-6.18,-5.92,,72,-76,,,
12/16/2013T5:44:20Z,5,GantryFailure,1,,501,28.68,,23.07,,,-99,125.9,0,7,15.05,43.2,1.83,4.37,10.31,24.48,9.3,27.68,-6.18,-5.87,,94,-30,,,
12/16/2013T5:44:23Z,5,GantryFailure,1,,501,28.68,,23.07,,,-99,125.9,0,7,7.87,43.2,1.83,4.37,14.27,24.48,12.79,27.68,-6.18,-5.87,,94,-30,,,28
12/16/2013T5:44:26Z,5,GantryFailure,1,,501,28.68,,23.13,,,-99,125.9,0,7,7.87,43.2,1.83,4.37,14.27,24.48,12.79,27.68,-6.18,-5.87,,94,-30,,,28
12/16/2013T5:44:29Z,5,GantryFailure,1,,501,28.68,,23.13,,,-99,125.9,0,7,7.87,43.2,1.83,4.37,14.27,24.48,12.79,27.68,-6.18,-5.87,,94,-30,,,28
12/16/2013T5:44:31Z,5,GantryFailure,1,,501,28.68,,23.13,,,-99,125.9,0,7,7.87,43.2,1.83,4.37,13.98,24.48,12.79,27.68,-6.18,-5.87,,94,-30,,,28
12/16/2013T6:53:46Z,5,GantryFailure,1,25,,28.68,,23.07,,,124,-89.7,0,7,11.21,43.1,1.82,4.41,10.22,24.5,9.63,27.63,-6.13,-5.89,,178,-65,,,
